id,out,in,all,bins,unique,,
9114,9,2,11,,,,
17084,4,3,7,,,,
4093,54,5,59,,,,
14896,21,1,22,,,,
645,36,7,43,,,,
16675,1,8,9,,,,
5597,22,17,39,,,,
12220,17,0,17,,,,
4196,46,103,149,,,,
444,2,4,6,,,,
16660,11,3,14,,,,
12698,2,7,9,,,,
16022,29,37,66,,,,
6414,11,8,19,,,,
8176,16,10,26,,,,
16591,2,5,7,,,,
2887,56,13,69,,,,
14914,3,2,5,,,,
366,3,10,13,,,,
17500,5,1,6,,,,
17573,2,4,6,,,,
3825,7,4,11,,,,
10778,3,0,3,,,,
17041,3,8,11,,,,
14058,3,7,10,,,,
1986,23,49,72,,,,
824,22,18,40,,,,
5367,98,96,194,,,,
14843,5,9,14,,,,
3567,1,0,1,,,,
11470,4,0,4,,,,
5816,13,18,31,,,,
16197,13,18,31,,,,
3544,3,20,23,,,,
10985,4,5,9,,,,
4213,8,39,47,,,,
14621,1,3,4,,,,
14407,1,5,6,,,,
7260,18,0,18,,,,
15858,6,1,7,,,,
13009,2,6,8,,,,
10063,10,1,11,,,,
17346,16,0,16,,,,
7399,14,1,15,,,,
8962,41,17,58,,,,
6614,17,28,45,,,,
2630,37,88,125,,,,
16176,10,15,25,,,,
2276,131,18,149,,,,
5828,4,76,80,,,,
14696,12,39,51,,,,
4398,7,1,8,,,,
3599,29,14,43,,,,
16787,3,4,7,,,,
10520,15,10,25,,,,
6305,16,17,33,,,,
11672,13,51,64,,,,
7858,10,8,18,,,,
1950,4,372,376,,,,
2981,25,21,46,,,,
4161,56,1,57,,,,
3646,2,5,7,,,,
3177,57,15,72,,,,
12029,8,8,16,,,,
17030,9,5,14,,,,
16066,9,0,9,,,,
14215,24,13,37,,,,
2838,2,71,73,,,,
2164,8,2,10,,,,
16216,5,9,14,,,,
5031,15,1,16,,,,
12897,28,16,44,,,,
9056,34,18,52,,,,
5667,28,10,38,,,,
11074,9,33,42,,,,
13478,6,2,8,,,,
4372,44,5,49,,,,
535,2,2,4,,,,
13021,37,45,82,,,,
7368,5,5,10,,,,
8967,47,20,67,,,,
10388,3,7,10,,,,
10151,1,3,4,,,,
16438,5,3,8,,,,
12948,5,4,9,,,,
3973,31,14,45,,,,
6411,1,4,5,,,,
5855,3,17,20,,,,
8909,2,3,5,,,,
9897,29,3,32,,,,
14789,1,7,8,,,,
2510,3,15,18,,,,
13077,2,6,8,,,,
5014,10,76,86,,,,
15280,4,0,4,,,,
10279,4,4,8,,,,
12279,6,2,8,,,,
6588,5,4,9,,,,
1083,4,3,7,,,,
5925,6,2,8,,,,
2040,4,9,13,,,,
6351,4,1,5,,,,
11986,1,10,11,,,,
2966,22,44,66,,,,
12455,14,50,64,,,,
7037,4,6,10,,,,
1594,28,17,45,,,,
7545,16,17,33,,,,
11487,15,11,26,,,,
2284,3,7,10,,,,
6844,15,24,39,,,,
13079,3,4,7,,,,
5769,29,0,29,,,,
13355,1,3,4,,,,
13803,2,2,4,,,,
11616,1,0,1,,,,
15717,3,2,5,,,,
14918,3,4,7,,,,
10667,7,2,9,,,,
14507,16,5,21,,,,
6250,4,5,9,,,,
15923,3,3,6,,,,
11799,1,11,12,,,,
9801,1,6,7,,,,
12207,2,0,2,,,,
3277,24,52,76,,,,
10478,28,12,40,,,,
6283,24,15,39,,,,
13780,2,3,5,,,,
9415,7,12,19,,,,
17589,4,13,17,,,,
13621,4,4,8,,,,
6582,12,16,28,,,,
4122,2,19,21,,,,
6301,122,53,175,,,,
10056,41,16,57,,,,
11545,1,2,3,,,,
9261,1,5,6,,,,
17831,7,5,12,,,,
17167,10,4,14,,,,
13176,4,15,19,,,,
11860,5,9,14,,,,
2959,4,1,5,,,,
12324,4,4,8,,,,
10792,2,9,11,,,,
2225,8,22,30,,,,
1751,33,6,39,,,,
15765,5,4,9,,,,
13645,28,12,40,,,,
1964,21,42,63,,,,
1601,20,12,32,,,,
5341,25,18,43,,,,
14292,5,16,21,,,,
15562,3,2,5,,,,
6589,10,69,79,,,,
10384,6,3,9,,,,
3472,34,3,37,,,,
1722,128,76,204,,,,
6669,29,9,38,,,,
10740,7,4,11,,,,
12263,15,17,32,,,,
12245,3,0,3,,,,
1445,4,1,5,,,,
16088,39,2,41,,,,
9366,1,13,14,,,,
3379,18,7,25,,,,
6325,4,8,12,,,,
15033,3,1,4,,,,
5214,20,6,26,,,,
1745,4,13,17,,,,
12475,26,25,51,,,,
13715,6,15,21,,,,
14490,4,8,12,,,,
16570,3,1,4,,,,
5983,21,1,22,,,,
2624,61,57,118,,,,
4311,61,59,120,,,,
3250,5,7,12,,,,
6239,12,55,67,,,,
1260,23,39,62,,,,
2505,4,11,15,,,,
16317,5,0,5,,,,
17751,3,0,3,,,,
14561,15,35,50,,,,
2386,9,98,107,,,,
2183,57,11,68,,,,
4503,25,5,30,,,,
7547,1,35,36,,,,
3573,6,1,7,,,,
13882,8,23,31,,,,
4753,12,18,30,,,,
5558,9,37,46,,,,
3320,3,51,54,,,,
540,10,113,123,,,,
9889,13,15,28,,,,
16311,11,5,16,,,,
12255,18,20,38,,,,
3160,23,16,39,,,,
7005,31,16,47,,,,
587,27,5,32,,,,
2254,22,37,59,,,,
5939,4,3,7,,,,
6206,2,8,10,,,,
9894,10,11,21,,,,
6851,48,16,64,,,,
6236,21,6,27,,,,
17393,2,8,10,,,,
13075,6,13,19,,,,
10260,14,10,24,,,,
3676,21,6,27,,,,
3261,12,10,22,,,,
11052,1,5,6,,,,
17300,1,6,7,,,,
7553,11,16,27,,,,
1938,26,27,53,,,,
4550,24,38,62,,,,
10047,17,12,29,,,,
17269,5,14,19,,,,
7955,15,31,46,,,,
1345,29,15,44,,,,
7864,2,2,4,,,,
15527,2,7,9,,,,
16046,10,20,30,,,,
1023,7,36,43,,,,
7283,2,13,15,,,,
2086,5,3,8,,,,
11979,2,5,7,,,,
13338,17,60,77,,,,
9494,6,7,13,,,,
1452,6,4,10,,,,
2345,5,9,14,,,,
2343,51,26,77,,,,
17259,1,36,37,,,,
10267,9,1,10,,,,
3712,25,1,26,,,,
3720,55,43,98,,,,
17679,14,1,15,,,,
2000,26,1,27,,,,
16440,6,6,12,,,,
9528,1,6,7,,,,
12122,3,2,5,,,,
8421,1,0,1,,,,
10062,1,30,31,,,,
13416,3,2,5,,,,
7506,56,48,104,,,,
10054,21,81,102,,,,
17496,3,2,5,,,,
4862,33,0,33,,,,
652,42,12,54,,,,
2589,6,11,17,,,,
17399,2,2,4,,,,
16617,11,11,22,,,,
13341,3,0,3,,,,
10136,2,2,4,,,,
16689,19,15,34,,,,
14001,1,6,7,,,,
6504,11,28,39,,,,
17152,8,0,8,,,,
13705,2,3,5,,,,
8331,15,26,41,,,,
3570,44,6,50,,,,
7243,3,2,5,,,,
6439,3,16,19,,,,
12480,10,5,15,,,,
16731,4,0,4,,,,
11328,148,36,184,,,,
12446,126,51,177,,,,
9843,61,114,175,,,,
11926,2,7,9,,,,
3823,4,0,4,,,,
59,118,16,134,,,,
16105,10,0,10,,,,
15073,5,4,9,,,,
4115,45,17,62,,,,
699,70,0,70,,,,
2558,19,8,27,,,,
3206,16,15,31,,,,
16157,5,24,29,,,,
4056,11,14,25,,,,
602,41,65,106,,,,
4248,13,6,19,,,,
11834,6,1,7,,,,
17081,5,0,5,,,,
10553,12,33,45,,,,
17373,4,1,5,,,,
3885,52,5,57,,,,
17574,3,3,6,,,,
13499,4,12,16,,,,
13740,10,2,12,,,,
13339,6,30,36,,,,
16338,6,5,11,,,,
15488,3,12,15,,,,
12651,8,0,8,,,,
13124,5,2,7,,,,
8125,2,11,13,,,,
15974,15,20,35,,,,
10570,2,8,10,,,,
3719,6,12,18,,,,
8585,36,41,77,,,,
13213,14,4,18,,,,
12310,16,16,32,,,,
8668,7,10,17,,,,
7450,3,5,8,,,,
16759,4,2,6,,,,
10950,1,5,6,,,,
14630,1,13,14,,,,
12054,2,21,23,,,,
5010,38,6,44,,,,
11976,18,2,20,,,,
5398,24,11,35,,,,
8195,38,2,40,,,,
7298,41,6,47,,,,
12022,6,8,14,,,,
13239,28,8,36,,,,
11876,4,9,13,,,,
12331,2,28,30,,,,
14458,6,2,8,,,,
4711,41,7,48,,,,
13375,2,1,3,,,,
17594,6,1,7,,,,
739,72,3,75,,,,
15022,6,22,28,,,,
14528,21,3,24,,,,
16942,5,0,5,,,,
6698,3,29,32,,,,
17403,11,1,12,,,,
14435,3,4,7,,,,
10774,3,16,19,,,,
5382,45,135,180,,,,
10123,6,8,14,,,,
10544,11,20,31,,,,
15684,9,1,10,,,,
370,11,18,29,,,,
13039,8,35,43,,,,
13322,11,4,15,,,,
3328,10,17,27,,,,
87,24,28,52,,,,
3673,2,6,8,,,,
10961,3,0,3,,,,
5288,27,9,36,,,,
4494,7,18,25,,,,
2927,1,5,6,,,,
501,22,5,27,,,,
2201,59,135,194,,,,
15065,1,1,2,,,,
14596,2,2,4,,,,
9195,20,1,21,,,,
9061,3,12,15,,,,
5155,6,10,16,,,,
4763,44,11,55,,,,
1635,159,1,160,,,,
8111,6,5,11,,,,
8708,21,2,23,,,,
4824,1,25,26,,,,
7401,17,0,17,,,,
987,63,11,74,,,,
15292,1,4,5,,,,
10805,3,2,5,,,,
9426,4,13,17,,,,
16746,4,1,5,,,,
251,3,3,6,,,,
12975,25,38,63,,,,
4598,12,4,16,,,,
15975,53,3,56,,,,
10776,10,1,11,,,,
4267,126,5,131,,,,
9398,5,11,16,,,,
17408,1,1,2,,,,
6401,8,23,31,,,,
1569,174,35,209,,,,
11109,2,1,3,,,,
17177,4,2,6,,,,
16091,17,3,20,,,,
3558,170,47,217,,,,
2646,71,3,74,,,,
17766,3,1,4,,,,
5456,23,49,72,,,,
9343,13,1,14,,,,
5783,3,1,4,,,,
12861,1,1,2,,,,
6257,49,19,68,,,,
3610,3,10,13,,,,
17031,33,0,33,,,,
14067,1,18,19,,,,
9295,10,1,11,,,,
9900,22,2,24,,,,
13732,17,4,21,,,,
11537,14,6,20,,,,
9182,1,0,1,,,,
8355,2,3,5,,,,
16596,12,5,17,,,,
14162,7,12,19,,,,
14603,17,7,24,,,,
14629,11,2,13,,,,
11318,10,13,23,,,,
2899,33,2,35,,,,
4040,1,21,22,,,,
13291,1,1,2,,,,
5359,99,82,181,,,,
11865,3,4,7,,,,
12932,12,6,18,,,,
8060,3,7,10,,,,
8871,22,26,48,,,,
3969,1,7,8,,,,
14723,7,4,11,,,,
6514,10,3,13,,,,
8185,196,61,257,,,,
6433,26,73,99,,,,
5985,10,13,23,,,,
12317,7,61,68,,,,
4461,5,6,11,,,,
9346,3,28,31,,,,
16110,1,17,18,,,,
2656,6,12,18,,,,
17748,11,12,23,,,,
11839,1,7,8,,,,
10595,5,1,6,,,,
12537,17,10,27,,,,
5573,10,22,32,,,,
4030,129,64,193,,,,
2438,9,42,51,,,,
12989,2,5,7,,,,
3026,13,13,26,,,,
858,9,9,18,,,,
10261,8,10,18,,,,
15468,2,1,3,,,,
13325,1,1,2,,,,
10483,37,11,48,,,,
12365,12,2,14,,,,
283,12,0,12,,,,
15812,1,0,1,,,,
6751,2,38,40,,,,
10236,2,26,28,,,,
12723,1,6,7,,,,
15909,1,1,2,,,,
17050,6,7,13,,,,
3882,41,51,92,,,,
2205,4,13,17,,,,
732,95,29,124,,,,
17298,1,0,1,,,,
730,42,33,75,,,,
10347,2,4,6,,,,
15817,19,9,28,,,,
8956,2,0,2,,,,
7817,7,1,8,,,,
7190,10,1,11,,,,
10671,26,5,31,,,,
9746,2,2,4,,,,
1614,76,170,246,,,,
7100,33,6,39,,,,
8713,14,5,19,,,,
12175,5,4,9,,,,
13160,51,4,55,,,,
913,6,14,20,,,,
17,18,12,30,,,,
13725,28,14,42,,,,
8954,10,22,32,,,,
9954,12,0,12,,,,
13979,9,7,16,,,,
1348,28,9,37,,,,
8520,6,1,7,,,,
3860,7,19,26,,,,
736,26,67,93,,,,
45,6,7,13,,,,
15440,4,2,6,,,,
14901,4,4,8,,,,
14307,4,5,9,,,,
10083,4,1,5,,,,
4313,5,7,12,,,,
13440,5,2,7,,,,
5954,16,7,23,,,,
3557,45,30,75,,,,
5481,89,39,128,,,,
16170,14,2,16,,,,
1469,4,11,15,,,,
1247,11,1,12,,,,
2222,17,12,29,,,,
15794,7,5,12,,,,
480,6,15,21,,,,
4781,19,16,35,,,,
10311,6,1,7,,,,
11909,2,2,4,,,,
17531,2,6,8,,,,
17499,4,4,8,,,,
11236,8,16,24,,,,
15469,1,2,3,,,,
10527,12,48,60,,,,
7983,5,16,21,,,,
11059,61,31,92,,,,
16,13,2,15,,,,
6273,20,87,107,,,,
16327,7,6,13,,,,
17274,2,6,8,,,,
1924,33,48,81,,,,
12338,101,6,107,,,,
4002,250,3,253,,,,
16102,5,4,9,,,,
9750,13,4,17,,,,
6109,60,0,60,,,,
14147,1,4,5,,,,
6754,20,5,25,,,,
16868,1,2,3,,,,
8146,8,12,20,,,,
7314,15,0,15,,,,
11837,5,28,33,,,,
13108,5,0,5,,,,
1517,10,28,38,,,,
3162,1,5,6,,,,
6627,26,12,38,,,,
6195,21,32,53,,,,
15416,21,4,25,,,,
15307,3,6,9,,,,
12321,10,8,18,,,,
9263,5,12,17,,,,
10321,2,0,2,,,,
2606,31,90,121,,,,
8980,20,45,65,,,,
3575,6,39,45,,,,
586,8,0,8,,,,
1449,48,13,61,,,,
10933,2,4,6,,,,
10025,28,85,113,,,,
7344,38,25,63,,,,
14111,1,0,1,,,,
4855,39,14,53,,,,
4512,2,14,16,,,,
14673,9,8,17,,,,
8812,4,1,5,,,,
14759,5,0,5,,,,
1704,15,25,40,,,,
15592,5,6,11,,,,
10676,1,12,13,,,,
5170,2,1,3,,,,
8399,21,5,26,,,,
4041,1,0,1,,,,
13890,4,11,15,,,,
13190,5,13,18,,,,
7088,10,42,52,,,,
4801,25,20,45,,,,
11506,11,5,16,,,,
7436,13,0,13,,,,
12070,6,7,13,,,,
4388,6,6,12,,,,
6114,9,3,12,,,,
11015,7,0,7,,,,
9105,3,61,64,,,,
1978,3,8,11,,,,
9710,2,2,4,,,,
9265,5,11,16,,,,
7646,3,21,24,,,,
6208,4,11,15,,,,
17226,12,10,22,,,,
5424,83,135,218,,,,
7295,2,1,3,,,,
5959,15,5,20,,,,
15321,7,14,21,,,,
196,11,7,18,,,,
14127,11,0,11,,,,
2394,70,31,101,,,,
15101,4,11,15,,,,
303,125,7,132,,,,
1739,294,20,314,,,,
4366,67,2,69,,,,
410,21,1,22,,,,
16127,3,4,7,,,,
9981,2,135,137,,,,
10295,2,8,10,,,,
10523,25,16,41,,,,
5173,13,10,23,,,,
4091,12,48,60,,,,
796,130,0,130,,,,
13492,1,9,10,,,,
7167,2,72,74,,,,
2469,63,20,83,,,,
6456,13,8,21,,,,
5447,105,4,109,,,,
428,1,2,3,,,,
7321,8,6,14,,,,
2756,1,57,58,,,,
17199,3,0,3,,,,
17561,2,4,6,,,,
11497,19,24,43,,,,
13000,2,2,4,,,,
17355,7,5,12,,,,
14781,18,2,20,,,,
17479,1,0,1,,,,
11949,34,49,83,,,,
8456,2,7,9,,,,
14763,4,6,10,,,,
6447,9,16,25,,,,
146,5,23,28,,,,
4238,6,0,6,,,,
8618,3,5,8,,,,
10771,16,1,17,,,,
13263,7,3,10,,,,
7823,33,16,49,,,,
9451,34,23,57,,,,
9776,1,19,20,,,,
7782,14,12,26,,,,
13756,4,4,8,,,,
9210,6,8,14,,,,
4941,10,11,21,,,,
10664,1,7,8,,,,
4987,2,7,9,,,,
15170,6,9,15,,,,
1958,24,22,46,,,,
17396,1,5,6,,,,
17655,4,1,5,,,,
15075,2,5,7,,,,
10496,3,22,25,,,,
10091,2,49,51,,,,
320,30,3,33,,,,
9695,7,1,8,,,,
3876,15,19,34,,,,
8145,21,5,26,,,,
11056,8,1,9,,,,
12598,5,6,11,,,,
13992,9,4,13,,,,
638,39,36,75,,,,
8167,68,26,94,,,,
17891,16,3,19,,,,
14096,6,0,6,,,,
9722,58,4,62,,,,
810,19,14,33,,,,
11524,10,5,15,,,,
12028,8,0,8,,,,
2334,32,12,44,,,,
10508,11,46,57,,,,
5271,5,3,8,,,,
5211,15,27,42,,,,
17437,2,4,6,,,,
16350,21,17,38,,,,
11362,2,1,3,,,,
10475,21,45,66,,,,
13187,10,27,37,,,,
360,3,21,24,,,,
6701,78,6,84,,,,
13030,4,4,8,,,,
8662,22,10,32,,,,
16788,4,2,6,,,,
16568,4,1,5,,,,
7539,56,78,134,,,,
9633,13,17,30,,,,
5663,31,3,34,,,,
17342,1,6,7,,,,
7332,3,3,6,,,,
13529,2,7,9,,,,
397,5,2,7,,,,
8998,7,62,69,,,,
15970,3,5,8,,,,
16395,20,1,21,,,,
1477,11,23,34,,,,
16397,9,9,18,,,,
13119,56,0,56,,,,
14910,5,5,10,,,,
14374,5,0,5,,,,
6459,1,2,3,,,,
7550,29,23,52,,,,
790,99,111,210,,,,
15678,9,2,11,,,,
2534,15,7,22,,,,
2405,9,126,135,,,,
14112,5,18,23,,,,
8092,1,0,1,,,,
4496,12,15,27,,,,
3046,12,57,69,,,,
1166,1,15,16,,,,
2134,27,0,27,,,,
5199,25,6,31,,,,
7582,3,5,8,,,,
1021,18,5,23,,,,
530,4,7,11,,,,
15826,5,2,7,,,,
11137,8,1,9,,,,
6389,24,4,28,,,,
13846,3,0,3,,,,
11125,6,2,8,,,,
17716,2,7,9,,,,
12863,1,11,12,,,,
15158,2,4,6,,,,
17123,20,4,24,,,,
3997,7,22,29,,,,
16027,6,35,41,,,,
1637,18,254,272,,,,
100,92,137,229,,,,
97,37,73,110,,,,
10239,6,5,11,,,,
12823,9,0,9,,,,
7821,3,18,21,,,,
13301,2,1,3,,,,
3242,28,35,63,,,,
7842,1,15,16,,,,
3243,7,21,28,,,,
12732,7,21,28,,,,
14515,9,3,12,,,,
12442,23,25,48,,,,
3781,9,8,17,,,,
10127,10,1,11,,,,
1566,56,35,91,,,,
17147,2,5,7,,,,
7743,12,12,24,,,,
4097,53,13,66,,,,
14286,7,0,7,,,,
12412,5,13,18,,,,
4132,12,10,22,,,,
5329,11,7,18,,,,
5291,12,9,21,,,,
17363,1,1,2,,,,
11614,10,12,22,,,,
2727,1,3,4,,,,
2314,76,40,116,,,,
13922,9,0,9,,,,
10429,3,1,4,,,,
9499,13,8,21,,,,
3133,56,33,89,,,,
9359,9,5,14,,,,
13064,4,2,6,,,,
11195,15,0,15,,,,
7276,12,4,16,,,,
3153,3,9,12,,,,
4589,49,4,53,,,,
8817,2,2,4,,,,
3262,2,21,23,,,,
5736,29,75,104,,,,
10513,4,10,14,,,,
17419,3,2,5,,,,
2700,12,4,16,,,,
17156,1,1,2,,,,
330,8,2,10,,,,
9759,2,61,63,,,,
6329,29,105,134,,,,
4875,4,4,8,,,,
6051,9,0,9,,,,
10014,6,1,7,,,,
6067,35,22,57,,,,
17148,5,3,8,,,,
2830,13,34,47,,,,
6652,10,1,11,,,,
7674,7,2,9,,,,
1244,5,3,8,,,,
9812,4,1,5,,,,
3040,6,4,10,,,,
10593,39,3,42,,,,
4088,5,6,11,,,,
12912,5,5,10,,,,
8448,1,3,4,,,,
17707,2,4,6,,,,
1055,4,13,17,,,,
12417,3,3,6,,,,
16598,2,4,6,,,,
3815,8,5,13,,,,
10454,3,1,4,,,,
17475,2,6,8,,,,
16976,3,8,11,,,,
8486,2,0,2,,,,
8654,8,8,16,,,,
15056,5,12,17,,,,
10839,1,8,9,,,,
5325,11,19,30,,,,
6251,15,13,28,,,,
12959,2,1,3,,,,
15924,1,0,1,,,,
1144,11,10,21,,,,
10339,28,5,33,,,,
14704,6,22,28,,,,
9509,5,6,11,,,,
17380,4,0,4,,,,
3038,21,6,27,,,,
13948,9,7,16,,,,
8771,14,31,45,,,,
16475,9,6,15,,,,
2332,50,21,71,,,,
6693,13,12,25,,,,
8526,4,54,58,,,,
10500,15,15,30,,,,
5524,56,38,94,,,,
2904,13,8,21,,,,
14976,11,18,29,,,,
7979,12,11,23,,,,
7671,4,1,5,,,,
8094,9,3,12,,,,
4390,2,2,4,,,,
13837,3,0,3,,,,
2567,5,20,25,,,,
7258,7,11,18,,,,
15412,30,6,36,,,,
13931,6,2,8,,,,
10103,9,3,12,,,,
13154,6,1,7,,,,
10497,20,18,38,,,,
8512,1,0,1,,,,
7876,36,68,104,,,,
12235,10,7,17,,,,
5882,12,1,13,,,,
15267,3,0,3,,,,
12044,1,3,4,,,,
2369,23,19,42,,,,
16500,2,7,9,,,,
8915,4,12,16,,,,
16188,19,6,25,,,,
6062,14,2,16,,,,
12765,5,2,7,,,,
5971,8,2,10,,,,
5754,3,108,111,,,,
13037,1,5,6,,,,
11647,31,7,38,,,,
13344,12,2,14,,,,
2616,82,2,84,,,,
15232,10,3,13,,,,
8179,6,24,30,,,,
9051,4,0,4,,,,
15613,4,7,11,,,,
14221,1,11,12,,,,
3387,4,0,4,,,,
9529,2,11,13,,,,
9736,21,31,52,,,,
17705,1,2,3,,,,
17603,2,1,3,,,,
17674,3,2,5,,,,
9681,20,7,27,,,,
3651,24,25,49,,,,
14287,6,0,6,,,,
976,11,11,22,,,,
13708,30,23,53,,,,
1783,1,36,37,,,,
8863,3,4,7,,,,
985,3,13,16,,,,
309,14,16,30,,,,
15876,2,2,4,,,,
9604,3,10,13,,,,
3384,8,9,17,,,,
15344,1,2,3,,,,
15520,1,3,4,,,,
10677,1,0,1,,,,
9901,8,4,12,,,,
5579,2,3,5,,,,
13204,33,4,37,,,,
9671,5,23,28,,,,
13923,4,8,12,,,,
2001,48,18,66,,,,
6260,3,1,4,,,,
1628,50,215,265,,,,
267,1,5,6,,,,
2215,6,0,6,,,,
14233,1,4,5,,,,
14536,28,5,33,,,,
17723,1,0,1,,,,
17132,19,7,26,,,,
15490,1,2,3,,,,
11128,12,4,16,,,,
10940,3,0,3,,,,
88,94,56,150,,,,
9855,37,80,117,,,,
6945,1,7,8,,,,
2875,4,27,31,,,,
3082,9,10,19,,,,
6827,11,19,30,,,,
11407,1,2,3,,,,
16446,12,13,25,,,,
5357,38,172,210,,,,
1859,17,40,57,,,,
4314,60,5,65,,,,
7658,29,9,38,,,,
1256,11,21,32,,,,
11678,112,1,113,,,,
2071,9,23,32,,,,
6306,9,4,13,,,,
14653,6,4,10,,,,
4532,47,41,88,,,,
10935,3,8,11,,,,
16326,5,1,6,,,,
14122,6,4,10,,,,
11574,6,4,10,,,,
4288,46,12,58,,,,
13105,2,5,7,,,,
1818,103,26,129,,,,
3892,12,41,53,,,,
12429,14,5,19,,,,
6465,29,16,45,,,,
7429,3,3,6,,,,
4341,13,12,25,,,,
6817,21,8,29,,,,
3109,1,7,8,,,,
4513,54,24,78,,,,
3582,23,17,40,,,,
1550,1,3,4,,,,
8944,4,31,35,,,,
10199,12,15,27,,,,
5021,37,2,39,,,,
4207,3,37,40,,,,
3993,1,13,14,,,,
8797,17,18,35,,,,
10448,9,1,10,,,,
817,24,6,30,,,,
15737,12,0,12,,,,
2422,21,49,70,,,,
7558,16,45,61,,,,
13669,3,42,45,,,,
17763,6,3,9,,,,
15447,4,7,11,,,,
10914,2,35,37,,,,
13161,27,2,29,,,,
5380,14,202,216,,,,
7666,36,4,40,,,,
6424,13,50,63,,,,
8227,22,29,51,,,,
12966,6,9,15,,,,
12668,13,9,22,,,,
6959,28,80,108,,,,
9832,12,0,12,,,,
12067,18,5,23,,,,
15833,6,0,6,,,,
4086,2,16,18,,,,
9117,3,18,21,,,,
917,33,17,50,,,,
9205,6,11,17,,,,
17087,2,4,6,,,,
12130,10,2,12,,,,
14891,11,15,26,,,,
2341,147,105,252,,,,
3925,50,4,54,,,,
10085,28,7,35,,,,
15245,8,5,13,,,,
17271,22,6,28,,,,
15495,1,0,1,,,,
11478,13,4,17,,,,
10587,9,15,24,,,,
17790,2,9,11,,,,
967,57,17,74,,,,
13947,3,9,12,,,,
4851,16,15,31,,,,
10801,25,0,25,,,,
2339,14,36,50,,,,
12289,9,10,19,,,,
11818,23,5,28,,,,
7237,8,17,25,,,,
2665,121,7,128,,,,
14560,24,73,97,,,,
10502,19,12,31,,,,
1941,49,73,122,,,,
7684,9,6,15,,,,
2335,74,4,78,,,,
14305,2,2,4,,,,
620,45,32,77,,,,
14119,1,5,6,,,,
16861,1,1,2,,,,
15738,4,15,19,,,,
9838,3,0,3,,,,
14737,6,22,28,,,,
16948,3,0,3,,,,
14717,1,5,6,,,,
2180,1,25,26,,,,
2862,70,10,80,,,,
16458,6,1,7,,,,
7627,10,11,21,,,,
3653,50,61,111,,,,
12092,10,4,14,,,,
9200,7,8,15,,,,
17293,5,7,12,,,,
14973,12,8,20,,,,
2152,4,24,28,,,,
1068,4,6,10,,,,
9583,36,4,40,,,,
9225,4,0,4,,,,
15887,3,2,5,,,,
8697,6,16,22,,,,
3524,1,8,9,,,,
4936,63,6,69,,,,
14090,9,6,15,,,,
15389,27,40,67,,,,
14442,1,9,10,,,,
3319,16,18,34,,,,
15780,3,0,3,,,,
17609,2,7,9,,,,
16926,2,13,15,,,,
16193,6,11,17,,,,
6748,3,0,3,,,,
5602,4,3,7,,,,
9545,44,7,51,,,,
15268,48,6,54,,,,
9362,3,4,7,,,,
11993,12,13,25,,,,
8925,19,1,20,,,,
10342,4,1,5,,,,
1602,4,57,61,,,,
8189,8,18,26,,,,
11329,61,120,181,,,,
14853,6,18,24,,,,
2352,10,14,24,,,,
6622,15,14,29,,,,
383,19,2,21,,,,
5445,107,40,147,,,,
12956,3,1,4,,,,
7822,1,15,16,,,,
10230,18,0,18,,,,
17876,2,1,3,,,,
17113,9,1,10,,,,
1139,35,9,44,,,,
5230,14,4,18,,,,
11995,2,13,15,,,,
538,17,128,145,,,,
4379,26,5,31,,,,
6466,2,7,9,,,,
10376,7,15,22,,,,
16167,21,9,30,,,,
11544,3,9,12,,,,
7934,6,0,6,,,,
4208,9,35,44,,,,
16100,22,3,25,,,,
3283,48,18,66,,,,
12471,9,25,34,,,,
16355,6,9,15,,,,
16818,6,9,15,,,,
8466,1,0,1,,,,
14413,8,5,13,,,,
942,41,1,42,,,,
7063,1,0,1,,,,
17712,2,2,4,,,,
10417,3,7,10,,,,
8514,28,1,29,,,,
13071,5,1,6,,,,
11846,6,5,11,,,,
16414,5,2,7,,,,
616,2,14,16,,,,
11495,64,51,115,,,,
6159,6,6,12,,,,
272,1,11,12,,,,
12681,1,7,8,,,,
8553,2,7,9,,,,
16779,2,1,3,,,,
6965,12,14,26,,,,
16008,12,29,41,,,,
1307,25,77,102,,,,
10375,2,29,31,,,,
12109,29,10,39,,,,
13409,51,9,60,,,,
5639,4,4,8,,,,
11901,2,17,19,,,,
12456,15,12,27,,,,
7561,35,0,35,,,,
14289,6,4,10,,,,
5617,12,5,17,,,,
8500,3,1,4,,,,
12694,26,0,26,,,,
1064,93,128,221,,,,
16585,5,7,12,,,,
10851,4,1,5,,,,
945,15,37,52,,,,
1545,4,15,19,,,,
12618,8,5,13,,,,
11453,5,0,5,,,,
7128,14,4,18,,,,
7579,4,10,14,,,,
7942,23,14,37,,,,
170,329,29,358,,,,
5131,6,4,10,,,,
3722,97,58,155,,,,
16546,9,1,10,,,,
9525,4,0,4,,,,
7086,3,4,7,,,,
2378,169,20,189,,,,
3896,7,11,18,,,,
12840,13,8,21,,,,
9670,6,13,19,,,,
1472,11,4,15,,,,
1210,41,2,43,,,,
12555,3,23,26,,,,
798,59,21,80,,,,
3707,22,38,60,,,,
10896,2,8,10,,,,
16160,8,1,9,,,,
6615,9,4,13,,,,
2846,163,7,170,,,,
15771,10,10,20,,,,
11386,2,2,4,,,,
12936,5,6,11,,,,
8030,9,57,66,,,,
15024,3,9,12,,,,
3690,9,16,25,,,,
500,15,1,16,,,,
